CountryCode,subset,question_code,question_label,answer,percentage,notes
Belgium,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,18,
Bulgaria,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2,[0]
Bulgaria,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,1,[0]
Bulgaria,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,27,
Bulgaria,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,43,
Bulgaria,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,2,[0]
Bulgaria,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,25,
Cyprus,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,0,[0]
Cyprus,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,0,[0]
Cyprus,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,4,[0]
Cyprus,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,76,[0]
Cyprus,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,0,[0]
Cyprus,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,20,[0]
Czech Republic,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2,[0]
Czech Republic,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,4,[0]
Czech Republic,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,26,
Czech Republic,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,49,
Czech Republic,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,2,[0]
Czech Republic,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,15,
Germany,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,1,[0]
Germany,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,2,
Germany,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,22,
Germany,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,64,
Germany,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,2,
Germany,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,9,
Denmark,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2,[0]
Denmark,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,1,[0]
Denmark,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,24,
Denmark,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,57,
Denmark,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,3,[0]
Denmark,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,13,[0]
Estonia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,0,[0]
Estonia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,0,[0]
Estonia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,29,[0]
Estonia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,62,[0]
Estonia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,0,[0]
Estonia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,8,[0]
Greece,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2,[0]
Greece,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,2,[0]
Greece,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,18,
Greece,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,59,
Greece,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,0,[0]
Greece,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,19,
Spain,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,3,[0]
Spain,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,1,[0]
Spain,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,16,
Spain,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,60,
Spain,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,4,[0]
Spain,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,15,
Finland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,1,[0]
Finland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,0,[0]
Finland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,25,
Finland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,67,
Finland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,1,[0]
Finland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,6,
France,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2,[0]
France,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,2,[0]
France,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,20,
France,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,59,
France,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,3,[0]
France,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,15,
Croatia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2,[0]
Croatia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,2,[0]
Croatia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,16,[0]
Croatia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,63,
Croatia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,2,[0]
Croatia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,16,[0]
Hungary,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,1,[0]
Hungary,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,3,[0]
Hungary,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,31,
Hungary,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,51,
Hungary,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,1,[0]
Hungary,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,13,[0]
Ireland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,1,[0]
Ireland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,1,[0]
Ireland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,11,[0]
Ireland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,82,
Ireland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,3,[0]
Ireland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,2,[0]
Italy,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2,[0]
Italy,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,1,[0]
Italy,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,17,
Italy,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,56,
Italy,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,1,[0]
Italy,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,23,
Lithuania,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2,[0]
Lithuania,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,0,[0]
Lithuania,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,25,[0]
Lithuania,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,52,[0]
Lithuania,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,5,[0]
Lithuania,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,15,[0]
Luxembourg,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,11,[0]
Luxembourg,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,0,[0]
Luxembourg,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,18,[0]
Luxembourg,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,39,[0]
Luxembourg,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,3,[0]
Luxembourg,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,29,[0]
Latvia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2,[0]
Latvia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,7,[0]
Latvia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,24,[0]
Latvia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,50,[0]
Latvia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,0,[0]
Latvia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,17,[0]
Malta,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,:, [1] 
Malta,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,:, [1] 
Malta,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,:, [1] 
Malta,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,:, [1] 
Malta,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,:, [1] 
Malta,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,:, [1] 
Netherlands,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2,[0]
Netherlands,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,1,[0]
Netherlands,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,25,
Netherlands,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,58,
Netherlands,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,5,[0]
Netherlands,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,9,
Poland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,4,[0]
Poland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,1,[0]
Poland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,22,
Poland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,63,
Poland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,0,[0]
Poland,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,9,
Portugal,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2,[0]
Portugal,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,0,[0]
Portugal,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,14,[0]
Portugal,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,68,
Portugal,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,0,[0]
Portugal,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,16,[0]
Romania,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,5,[0]
Romania,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,1,[0]
Romania,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,31,
Romania,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,46,
Romania,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,2,[0]
Romania,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,15,
Sweden,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,0,[0]
Sweden,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,1,[0]
Sweden,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,16,
Sweden,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,76,
Sweden,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,1,[0]
Sweden,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,6,
Slovenia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,3,[0]
Slovenia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,3,[0]
Slovenia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,17,[0]
Slovenia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,52,[0]
Slovenia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,0,[0]
Slovenia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,24,[0]
Slovakia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,3,[0]
Slovakia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,1,[0]
Slovakia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,30,
Slovakia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,50,
Slovakia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,3,[0]
Slovakia,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,14,[0]
United Kingdom,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2,[0]
United Kingdom,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,1,[0]
United Kingdom,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,15,
United Kingdom,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,76,
United Kingdom,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,3,
United Kingdom,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,3,
Average,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly disagree,2,
Average,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Disagree,1,
Average,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Agree,20,
Average,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Strongly agree,61,
Average,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Current situation is fine,2,
Average,Transgender,tr6_g,"Training of public servants (eg police, teachers) on the rights of transgender people - What would allow you to be more comfortable living as a transgender person in the country where you live?",Don`t know,13,
Austria,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,5,[0]
Austria,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,4,[0]
Austria,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,28,
Austria,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,44,
Austria,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,2,[0]
Austria,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,17,
Belgium,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,5,[0]
Belgium,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,3,[0]
Belgium,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,14,
Belgium,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,55,
Belgium,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,1,[0]
