CountryCode,question_label,target_group,age,answer,percentage
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Rarely,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Never,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Dont know,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Always,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Often,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Rarely,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Never,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Dont know,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Always,32
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Often,32
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Rarely,29
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Never,5
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Dont know,2
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Always,76
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Often,17
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Rarely,2
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Never,4
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Dont know,0
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Always,39
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Often,33
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Rarely,11
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Never,15
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Dont know,1
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Always,74
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Often,16
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Rarely,8
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Never,2
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Dont know,0
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Always,31
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Often,26
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Rarely,24
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Never,19
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Dont know,0
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Always,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Often,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Rarely,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Never,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Dont know,NA
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Always,53
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Often,29
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Rarely,9
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Never,9
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Dont know,0
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Always,34
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Often,31
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Rarely,19
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Never,16
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Dont know,0
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Always,44
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Often,31
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Rarely,15
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Never,10
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Dont know,0
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Always,71
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Often,21
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Rarely,4
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Never,4
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Always,84
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Often,13
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Rarely,2
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,18-24,Never,0
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,32
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,33
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,28
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,7
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,80
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,5
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,2
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,14
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,32
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,19
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,22
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,27
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,25
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,28
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,29
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,16
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,1
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,17
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,47
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,15
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,22
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,64
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,24
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,8
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,4
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,24
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,24
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,33
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,17
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,2
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,20
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,31
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,27
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,22
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,55
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,21
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,14
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,10
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,85
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,11
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,0
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,5
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,29
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,34
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,19
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,18
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,40
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,37
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,18
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,4
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,1
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,32
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,33
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,20
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,15
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,73
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,19
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,6
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,2
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,32
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,26
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,23
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,17
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,2
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,71
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,14
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,10
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,5
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,17
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,37
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,24
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,22
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,NA
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,84
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,12
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,0
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,4
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,40
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,31
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,14
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,14
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,42
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,26
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Rarely,19
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,12
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Dont know,0
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,87
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,13
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,0
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Always,94
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Often,3
Serbia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,25-39,Never,3
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Always,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Often,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Rarely,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Never,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Dont know,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Always,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Often,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Rarely,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Never,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Dont know,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Always,78
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Often,4
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Rarely,9
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Never,9
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Dont know,0
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Always,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Often,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Rarely,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Never,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Dont know,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Always,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Often,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Rarely,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Never,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Dont know,NA
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Always,41
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Often,23
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,40-54,Rarely,21
