CountryCode,question_label,target_group,age,answer,percentage
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Dont know,0
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Always,24
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Often,36
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Rarely,9
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Never,32
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Dont know,0
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Always,19
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Often,14
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Rarely,29
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Never,37
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Dont know,0
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Always,27
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Often,30
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Rarely,15
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Never,28
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Dont know,0
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Always,26
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Often,27
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Rarely,29
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Never,18
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Dont know,0
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Always,15
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Often,18
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Rarely,10
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Never,57
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Dont know,0
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Always,17
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Often,21
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Rarely,19
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Never,41
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Dont know,1
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Always,34
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Often,31
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Rarely,11
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,18-24,Never,24
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,1
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,13
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,42
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,44
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,9
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,28
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,39
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,23
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,15
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,35
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,34
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,15
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,14
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,6
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,19
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,61
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,9
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,10
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,47
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,33
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,4
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,16
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,49
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,31
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,0
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,11
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,53
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,35
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,2
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,19
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,50
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,29
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,11
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,25
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,41
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,22
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,8
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,25
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,44
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,23
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,1
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,8
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,43
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,48
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,10
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,32
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,43
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,14
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,28
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,24
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,34
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,14
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,18
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,23
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,37
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,22
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,7
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,28
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,38
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,27
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,6
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,29
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,41
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,24
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,21
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,23
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,42
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,15
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,0
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,31
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,34
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,34
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,6
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,19
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,47
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,28
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,2
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,14
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,39
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,44
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,3
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,14
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,48
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,35
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,14
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,31
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,32
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,22
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,3
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,17
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,44
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,35
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,18
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,31
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,32
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,20
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,3
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,18
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,59
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,20
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,3
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,15
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,38
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,44
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,16
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,29
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,39
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,16
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,8
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,27
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,43
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,23
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,8
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,25
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,42
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,24
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Dont know,0
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,11
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,16
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,42
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,32
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Always,25
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Often,31
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Rarely,28
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,25-39,Never,16
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,5
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,14
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,38
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,42
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,14
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,28
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,39
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,19
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,28
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,20
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,23
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,29
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,22
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,18
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,27
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,32
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,8
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,15
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,40
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,37
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,7
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,19
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,43
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,32
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,9
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,16
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,41
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,33
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,12
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,26
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,35
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,26
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,1
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,14
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,24
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,32
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,31
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,8
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,24
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,42
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,26
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,3
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,13
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,44
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,39
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,17
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,31
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,35
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,17
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,24
