CountryCode,question_label,target_group,residence,answer,percentage
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,NA
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,NA
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,NA
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,NA
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,NA
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,10
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,18
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,17
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,52
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,2
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,12
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,24
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,20
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,44
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,0
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,NA
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,12
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,3
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,43
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,38
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,3
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,25
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,16
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,32
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,27
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,0
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,18
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,22
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,24
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,37
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,0
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,NA
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,NA
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,NA
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,NA
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,NA
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,6
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,18
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,17
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,59
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,0
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,NA
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,NA
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,NA
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,NA
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,NA
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,NA
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,7
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,16
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,30
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,48
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,0
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,13
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,19
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,27
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,41
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Dont know,0
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Always,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Often,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Rarely,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Suburbs or outskirts of a city,Never,NA
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,6
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,24
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,47
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,20
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,3
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,9
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,19
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,62
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,10
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,0
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,NA
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,NA
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,NA
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,NA
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,NA
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,4
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,23
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,32
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,40
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,0
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,9
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,29
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,32
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,29
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,0
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,6
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,16
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,45
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,32
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,1
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,0
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,19
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,39
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,36
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,6
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,20
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,30
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,36
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,13
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,1
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,12
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,31
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,37
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,20
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,0
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,3
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,21
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,40
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,37
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,0
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,16
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,27
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,28
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,29
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,0
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,NA
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,NA
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,23
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,42
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,18
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,16
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,1
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,12
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,18
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,50
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,20
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,0
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,13
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,11
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,29
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,47
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,0
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,NA
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,NA
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,NA
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,NA
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,NA
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,13
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,14
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,52
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,21
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,0
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,24
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,22
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,40
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,13
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,2
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,4
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,25
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,47
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,23
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,0
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,NA
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,NA
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,NA
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,NA
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,NA
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,6
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,19
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,49
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Never,26
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Dont know,1
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Always,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Often,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Suburbs or outskirts of a city,Rarely,NA
